date,country,Region,New_Cases,New_Death,New_Recoveries,Total_Cases,Total_Deaths,Total_Recoveries
2020-04-09,Saudi Arabia,Al Madinah Al Munawwarah,81,0,0,510,19,4
2020-04-09,Saudi Arabia,Al Bahah,0,0,0,15,0,4
2020-04-09,Saudi Arabia,Tabuk,22,0,0,86,0,4
2020-04-09,Saudi Arabia,Al Qaseem,9,1,0,37,2,3
2020-04-09,Saudi Arabia,Najran,0,0,0,29,0,16
2020-04-09,Saudi Arabia,Northern Borders,1,0,0,3,0,2
2020-04-09,Saudi Arabia,Hail,0,0,0,0,0,0
2020-04-09,Saudi Arabia,Al Jawf,0,0,0,0,0,0
2020-04-10,Saudi Arabia,Eastern Region,19,0,7,542,5,90
2020-04-10,Saudi Arabia,Ar Riyad,76,0,16,1120,4,291
2020-04-10,Saudi Arabia,Makkah Al Mukarramah,183,4,12,1489,20,269
2020-04-10,Saudi Arabia,Jazan,0,0,0,21,0,13
2020-04-10,Saudi Arabia,Aseer,3,0,0,80,1,24
2020-04-10,Saudi Arabia,Al Madinah Al Munawwarah,100,1,0,610,20,4
2020-04-10,Saudi Arabia,Al Bahah,0,0,0,15,0,4
2020-04-10,Saudi Arabia,Tabuk,0,0,0,86,0,4
2020-04-10,Saudi Arabia,Al Qaseem,0,0,0,37,2,3
2020-04-10,Saudi Arabia,Najran,0,0,0,29,0,16
2020-04-10,Saudi Arabia,Northern Borders,0,0,0,3,0,2
2020-04-10,Saudi Arabia,Hail,1,0,0,1,0,0
2020-04-10,Saudi Arabia,Al Jawf,0,0,0,0,0,0
2020-04-11,Saudi Arabia,Eastern Region,13,1,16,555,6,106
2020-04-11,Saudi Arabia,Ar Riyad,198,0,19,1318,4,310
2020-04-11,Saudi Arabia,Makkah Al Mukarramah,124,4,6,1613,24,275
2020-04-11,Saudi Arabia,Jazan,6,0,0,27,0,13
2020-04-11,Saudi Arabia,Aseer,5,0,0,85,1,24
2020-04-11,Saudi Arabia,Al Madinah Al Munawwarah,80,2,0,690,22,4
2020-04-11,Saudi Arabia,Al Bahah,0,0,0,15,0,4
2020-04-11,Saudi Arabia,Tabuk,3,0,0,89,0,4
2020-04-11,Saudi Arabia,Al Qaseem,0,0,0,37,2,3
2020-04-11,Saudi Arabia,Najran,0,0,0,29,0,16
2020-04-11,Saudi Arabia,Northern Borders,0,0,0,3,0,2
2020-04-11,Saudi Arabia,Hail,0,0,0,1,0,0
2020-04-11,Saudi Arabia,Al Jawf,0,0,0,0,0,0
2020-04-12,Saudi Arabia,Eastern Region,8,1,20,563,7,126
2020-04-12,Saudi Arabia,Ar Riyad,119,0,13,1437,4,323
2020-04-12,Saudi Arabia,Makkah Al Mukarramah,192,2,9,1805,26,284
2020-04-12,Saudi Arabia,Jazan,0,0,0,27,0,13
2020-04-12,Saudi Arabia,Aseer,7,0,0,92,1,24
2020-04-12,Saudi Arabia,Al Madinah Al Munawwarah,113,3,0,803,25,4
2020-04-12,Saudi Arabia,Al Bahah,0,0,0,15,0,4
2020-04-12,Saudi Arabia,Tabuk,22,0,1,111,0,5
2020-04-12,Saudi Arabia,Al Qaseem,2,0,1,39,2,4
2020-04-12,Saudi Arabia,Najran,1,0,0,30,0,16
2020-04-12,Saudi Arabia,Northern Borders,8,0,0,11,0,2
2020-04-12,Saudi Arabia,Hail,0,0,0,1,0,0
2020-04-12,Saudi Arabia,Al Jawf,0,0,0,0,0,0
2020-04-13,Saudi Arabia,Eastern Region,93,0,6,656,7,132
2020-04-13,Saudi Arabia,Ar Riyad,115,0,60,1552,4,383
2020-04-13,Saudi Arabia,Makkah Al Mukarramah,158,4,9,1963,30,293
2020-04-13,Saudi Arabia,Jazan,1,0,0,28,0,13
2020-04-13,Saudi Arabia,Aseer,2,0,0,94,1,24
2020-04-13,Saudi Arabia,Al Madinah Al Munawwarah,50,4,7,853,29,11
2020-04-13,Saudi Arabia,Al Bahah,1,0,0,16,0,4
2020-04-13,Saudi Arabia,Tabuk,4,0,1,115,0,6
2020-04-13,Saudi Arabia,Al Qaseem,10,0,1,49,2,5
2020-04-13,Saudi Arabia,Najran,0,0,0,30,0,16
2020-04-13,Saudi Arabia,Northern Borders,0,0,0,11,0,2
2020-04-13,Saudi Arabia,Hail,1,0,0,2,0,0
2020-04-13,Saudi Arabia,Al Jawf,0,0,0,0,0,0
2020-04-14,Saudi Arabia,Eastern Region,184,0,1,840,7,133
2020-04-14,Saudi Arabia,Ar Riyad,57,0,19,1609,4,402
2020-04-14,Saudi Arabia,Makkah Al Mukarramah,126,4,21,2089,34,314
2020-04-14,Saudi Arabia,Jazan,0,0,0,28,0,13
2020-04-14,Saudi Arabia,Aseer,0,0,0,94,1,24
2020-04-14,Saudi Arabia,Al Madinah Al Munawwarah,113,2,0,966,31,11
2020-04-14,Saudi Arabia,Al Bahah,8,0,0,24,0,4
2020-04-14,Saudi Arabia,Tabuk,0,0,0,115,0,6
2020-04-14,Saudi Arabia,Al Qaseem,0,0,0,49,2,5
2020-04-14,Saudi Arabia,Najran,0,0,1,30,0,17
2020-04-14,Saudi Arabia,Northern Borders,5,0,0,16,0,2
2020-04-14,Saudi Arabia,Hail,0,0,0,2,0,0
2020-04-14,Saudi Arabia,Al Jawf,0,0,0,0,0,0
2020-04-15,Saudi Arabia,Eastern Region,54,0,21,894,7,154
2020-04-15,Saudi Arabia,Ar Riyad,86,0,1,1695,4,403
2020-04-15,Saudi Arabia,Makkah Al Mukarramah,272,3,24,2361,37,338
2020-04-15,Saudi Arabia,Jazan,5,0,0,33,0,13
2020-04-15,Saudi Arabia,Aseer,3,0,0,97,1,24
2020-04-15,Saudi Arabia,Al Madinah Al Munawwarah,94,1,0,1060,32,11
2020-04-15,Saudi Arabia,Al Bahah,0,0,10,24,0,14
2020-04-15,Saudi Arabia,Tabuk,0,0,0,115,0,6
2020-04-15,Saudi Arabia,Al Qaseem,2,0,0,51,2,5
2020-04-15,Saudi Arabia,Najran,0,0,3,30,0,20
2020-04-15,Saudi Arabia,Northern Borders,0,0,0,16,0,2
2020-04-15,Saudi Arabia,Hail,0,0,0,2,0,0
2020-04-15,Saudi Arabia,Al Jawf,2,0,0,2,0,0
2020-04-16,Saudi Arabia,Eastern Region,60,0,18,954,7,172
2020-04-16,Saudi Arabia,Ar Riyad,24,0,28,1719,4,431
2020-04-16,Saudi Arabia,Makkah Al Mukarramah,475,3,13,2836,40,351
2020-04-16,Saudi Arabia,Jazan,1,0,0,34,0,13
2020-04-16,Saudi Arabia,Aseer,3,0,0,100,1,24
2020-04-16,Saudi Arabia,Al Madinah Al Munawwarah,198,0,0,1258,32,11
2020-04-16,Saudi Arabia,Al Bahah,0,0,0,24,0,14
2020-04-16,Saudi Arabia,Tabuk,0,1,0,115,1,6
2020-04-16,Saudi Arabia,Al Qaseem,0,0,0,51,2,5
2020-04-16,Saudi Arabia,Najran,1,0,0,31,0,20
2020-04-16,Saudi Arabia,Northern Borders,0,0,0,16,0,2
2020-04-16,Saudi Arabia,Hail,0,0,0,2,0,0
2020-04-16,Saudi Arabia,Al Jawf,0,0,0,2,0,0
2020-04-17,Saudi Arabia,Eastern Region,128,0,14,1082,7,186
2020-04-17,Saudi Arabia,Ar Riyad,225,0,7,1944,4,438
2020-04-17,Saudi Arabia,Makkah Al Mukarramah,567,4,226,3403,44,577
2020-04-17,Saudi Arabia,Jazan,1,1,0,35,1,13
2020-04-17,Saudi Arabia,Aseer,4,0,24,104,1,48
2020-04-17,Saudi Arabia,Al Madinah Al Munawwarah,186,0,4,1444,32,15
2020-04-17,Saudi Arabia,Al Bahah,0,0,0,24,0,14
2020-04-17,Saudi Arabia,Tabuk,13,0,0,128,1,6
2020-04-17,Saudi Arabia,Al Qaseem,7,0,0,58,2,5
2020-04-17,Saudi Arabia,Najran,0,0,5,31,0,25
2020-04-17,Saudi Arabia,Northern Borders,0,0,0,16,0,2
2020-04-17,Saudi Arabia,Hail,1,0,0,3,0,0
2020-04-17,Saudi Arabia,Al Jawf,0,0,0,2,0,0
2020-04-18,Saudi Arabia,Eastern Region,327,0,35,1409,7,221
2020-04-18,Saudi Arabia,Ar Riyad,95,0,24,2039,4,462
2020-04-18,Saudi Arabia,Makkah Al Mukarramah,470,5,6,3873,49,583
2020-04-18,Saudi Arabia,Jazan,1,0,0,36,1,13
2020-04-18,Saudi Arabia,Aseer,1,0,2,105,1,50
2020-04-18,Saudi Arabia,Al Madinah Al Munawwarah,184,0,0,1628,32,15
2020-04-18,Saudi Arabia,Al Bahah,1,0,0,25,0,14
2020-04-18,Saudi Arabia,Tabuk,2,0,2,130,1,8
2020-04-18,Saudi Arabia,Al Qaseem,3,0,0,61,2,5
2020-04-18,Saudi Arabia,Najran,0,0,0,31,0,25
2020-04-18,Saudi Arabia,Northern Borders,0,0,0,16,0,2
2020-04-18,Saudi Arabia,Hail,4,0,0,7,0,0
2020-04-18,Saudi Arabia,Al Jawf,0,0,0,2,0,0
2020-04-19,Saudi Arabia,Eastern Region,185,0,6,1594,7,227
2020-04-19,Saudi Arabia,Ar Riyad,202,0,59,2241,4,521
2020-04-19,Saudi Arabia,Makkah Al Mukarramah,604,6,9,4477,55,592
2020-04-19,Saudi Arabia,Jazan,0,0,0,36,1,13
2020-04-19,Saudi Arabia,Aseer,4,0,1,109,1,51
2020-04-19,Saudi Arabia,Al Madinah Al Munawwarah,121,0,14,1749,32,29
2020-04-19,Saudi Arabia,Al Bahah,0,0,0,25,0,14
2020-04-19,Saudi Arabia,Tabuk,0,0,1,130,1,9
2020-04-19,Saudi Arabia,Al Qaseem,3,0,0,64,2,5
2020-04-19,Saudi Arabia,Najran,3,0,2,34,0,27
2020-04-19,Saudi Arabia,Northern Borders,0,0,0,16,0,2
2020-04-19,Saudi Arabia,Hail,0,0,0,7,0,0
2020-04-19,Saudi Arabia,Al Jawf,0,0,0,2,0,0
2020-04-20,Saudi Arabia,Eastern Region,157,0,54,1751,7,281
2020-04-20,Saudi Arabia,Ar Riyad,148,2,69,2389,6,590
2020-04-20,Saudi Arabia,Makkah Al Mukarramah,515,4,9,4992,59,601
2020-04-20,Saudi Arabia,Jazan,0,0,11,36,1,24
2020-04-20,Saudi Arabia,Aseer,2,0,0,111,1,51
2020-04-20,Saudi Arabia,Al Madinah Al Munawwarah,299,0,3,2048,32,32
2020-04-20,Saudi Arabia,Al Bahah,4,0,0,29,0,14
2020-04-20,Saudi Arabia,Tabuk,10,0,0,140,1,9
2020-04-20,Saudi Arabia,Al Qaseem,8,0,4,72,2,9
2020-04-20,Saudi Arabia,Najran,0,0,0,34,0,27
2020-04-20,Saudi Arabia,Northern Borders,2,0,0,18,0,2
2020-04-20,Saudi Arabia,Hail,0,0,0,7,0,0
2020-04-20,Saudi Arabia,Al Jawf,2,0,0,4,0,0
2020-04-21,Saudi Arabia,Eastern Region,328,0,62,2079,7,343
2020-04-21,Saudi Arabia,Ar Riyad,167,0,30,2556,6,620
2020-04-21,Saudi Arabia,Makkah Al Mukarramah,444,5,50,5436,64,651
2020-04-21,Saudi Arabia,Jazan,4,0,0,40,1,24
2020-04-21,Saudi Arabia,Aseer,18,0,17,129,1,68
2020-04-21,Saudi Arabia,Al Madinah Al Munawwarah,138,0,6,2186,32,38
2020-04-21,Saudi Arabia,Al Bahah,0,0,1,29,0,15
2020-04-21,Saudi Arabia,Tabuk,36,0,0,176,1,9
2020-04-21,Saudi Arabia,Al Qaseem,2,0,5,74,2,14
2020-04-21,Saudi Arabia,Najran,1,0,0,35,0,27
2020-04-21,Saudi Arabia,Northern Borders,0,0,1,18,0,3
2020-04-21,Saudi Arabia,Hail,2,0,0,9,0,0
2020-04-21,Saudi Arabia,Al Jawf,1,0,0,5,0,0
2020-04-22,Saudi Arabia,Eastern Region,192,0,55,2271,7,398
2020-04-22,Saudi Arabia,Ar Riyad,158,0,51,2714,6,671
2020-04-22,Saudi Arabia,Makkah Al Mukarramah,461,7,0,5897,71,651
2020-04-22,Saudi Arabia,Jazan,0,0,0,40,1,24
2020-04-22,Saudi Arabia,Aseer,1,0,4,130,1,72
2020-04-22,Saudi Arabia,Al Madinah Al Munawwarah,298,0,0,2484,32,38
2020-04-22,Saudi Arabia,Al Bahah,3,0,0,32,0,15
2020-04-22,Saudi Arabia,Tabuk,10,0,0,186,1,9
2020-04-22,Saudi Arabia,Al Qaseem,24,0,1,98,2,15
2020-04-22,Saudi Arabia,Najran,1,0,2,36,0,29
2020-04-22,Saudi Arabia,Northern Borders,1,0,0,19,0,3
2020-04-22,Saudi Arabia,Hail,9,0,0,18,0,0
2020-04-22,Saudi Arabia,Al Jawf,0,0,0,5,0,0
2020-04-23,Saudi Arabia,Eastern Region,177,0,10,2448,7,408
2020-04-23,Saudi Arabia,Ar Riyad,141,0,39,2855,6,710
2020-04-23,Saudi Arabia,Makkah Al Mukarramah,500,6,67,6397,77,718
2020-04-23,Saudi Arabia,Jazan,20,0,0,60,1,24
2020-04-23,Saudi Arabia,Aseer,16,0,2,146,1,74
2020-04-23,Saudi Arabia,Al Madinah Al Munawwarah,279,0,6,2763,32,44
2020-04-23,Saudi Arabia,Al Bahah,1,0,0,33,0,15
2020-04-23,Saudi Arabia,Tabuk,6,0,0,192,1,9
2020-04-23,Saudi Arabia,Al Qaseem,14,0,0,112,2,15
2020-04-23,Saudi Arabia,Najran,0,0,0,36,0,29
2020-04-23,Saudi Arabia,Northern Borders,3,0,0,22,0,3
2020-04-23,Saudi Arabia,Hail,7,0,0,25,0,0
2020-04-23,Saudi Arabia,Al Jawf,8,0,0,13,0,0
2020-04-24,Saudi Arabia,Eastern Region,148,0,46,2596,7,454
2020-04-24,Saudi Arabia,Ar Riyad,183,0,15,3038,6,725
2020-04-24,Saudi Arabia,Makkah Al Mukarramah,665,9,25,7062,86,743
2020-04-24,Saudi Arabia,Jazan,20,0,4,80,1,28
2020-04-24,Saudi Arabia,Aseer,3,0,1,149,1,75
2020-04-24,Saudi Arabia,Al Madinah Al Munawwarah,133,0,40,2896,32,84
2020-04-24,Saudi Arabia,Al Bahah,8,0,4,41,0,19
2020-04-24,Saudi Arabia,Tabuk,2,0,23,194,1,32
2020-04-24,Saudi Arabia,Al Qaseem,30,0,0,142,2,15
2020-04-24,Saudi Arabia,Najran,0,0,2,36,0,31
2020-04-24,Saudi Arabia,Northern Borders,5,0,3,27,0,6
2020-04-24,Saudi Arabia,Hail,0,0,2,25,0,2
2020-04-24,Saudi Arabia,Al Jawf,0,0,1,13,0,1
2020-04-25,Saudi Arabia,Eastern Region,109,1,7,2705,8,461
2020-04-25,Saudi Arabia,Ar Riyad,275,0,50,3313,6,775
2020-04-25,Saudi Arabia,Makkah Al Mukarramah,402,2,76,7464,88,819
2020-04-25,Saudi Arabia,Jazan,138,0,0,218,1,28
2020-04-25,Saudi Arabia,Aseer,2,0,0,151,1,75
2020-04-25,Saudi Arabia,Al Madinah Al Munawwarah,217,0,0,3113,32,84
2020-04-25,Saudi Arabia,Al Bahah,0,0,0,41,0,19
2020-04-25,Saudi Arabia,Tabuk,3,0,0,197,1,32
2020-04-25,Saudi Arabia,Al Qaseem,74,0,9,216,2,24
2020-04-25,Saudi Arabia,Najran,0,0,0,36,0,31
2020-04-25,Saudi Arabia,Northern Borders,1,0,0,28,0,6
2020-04-25,Saudi Arabia,Hail,0,0,0,25,0,2
2020-04-25,Saudi Arabia,Al Jawf,2,0,0,15,0,1
2020-04-26,Saudi Arabia,Eastern Region,227,0,54,2932,8,515
2020-04-26,Saudi Arabia,Ar Riyad,194,0,7,3507,6,782
2020-04-26,Saudi Arabia,Makkah Al Mukarramah,517,5,54,7981,93,873
2020-04-26,Saudi Arabia,Jazan,128,0,0,346,1,28
2020-04-26,Saudi Arabia,Aseer,2,0,7,153,1,82
2020-04-26,Saudi Arabia,Al Madinah Al Munawwarah,203,0,50,3316,32,134
2020-04-26,Saudi Arabia,Al Bahah,5,0,0,46,0,19
2020-04-26,Saudi Arabia,Tabuk,4,0,0,201,1,32
2020-04-26,Saudi Arabia,Al Qaseem,4,0,2,220,2,26
2020-04-26,Saudi Arabia,Najran,0,0,0,36,0,31
2020-04-26,Saudi Arabia,Northern Borders,0,0,0,28,0,6
2020-04-26,Saudi Arabia,Hail,3,0,0,28,0,2
2020-04-26,Saudi Arabia,Al Jawf,2,0,0,17,0,1
2020-04-27,Saudi Arabia,Eastern Region,118,0,49,3050,8,564
2020-04-27,Saudi Arabia,Ar Riyad,193,0,78,3700,6,860
2020-04-27,Saudi Arabia,Makkah Al Mukarramah,634,8,54,8615,101,927
2020-04-27,Saudi Arabia,Jazan,1,0,0,347,1,28
2020-04-27,Saudi Arabia,Aseer,6,0,1,159,1,83
2020-04-27,Saudi Arabia,Al Madinah Al Munawwarah,275,0,65,3591,32,199
2020-04-27,Saudi Arabia,Al Bahah,0,0,3,46,0,22
2020-04-27,Saudi Arabia,Tabuk,29,0,1,230,1,33
2020-04-27,Saudi Arabia,Al Qaseem,8,0,0,228,2,26
2020-04-27,Saudi Arabia,Najran,0,0,0,36,0,31
2020-04-27,Saudi Arabia,Northern Borders,0,0,0,28,0,6
2020-04-27,Saudi Arabia,Hail,1,0,0,29,0,2
2020-04-27,Saudi Arabia,Al Jawf,1,0,2,18,0,3
2020-04-28,Saudi Arabia,Eastern Region,185,4,13,3235,12,577
2020-04-28,Saudi Arabia,Ar Riyad,215,0,0,3915,6,860
2020-04-28,Saudi Arabia,Makkah Al Mukarramah,593,1,123,9208,102,1050
2020-04-28,Saudi Arabia,Jazan,43,0,0,390,1,28
2020-04-28,Saudi Arabia,Aseer,6,0,0,165,1,83
2020-04-28,Saudi Arabia,Al Madinah Al Munawwarah,227,0,19,3818,32,218
2020-04-28,Saudi Arabia,Al Bahah,5,0,12,51,0,34
2020-04-28,Saudi Arabia,Tabuk,4,0,0,234,1,33
2020-04-28,Saudi Arabia,Al Qaseem,43,0,0,271,2,26
2020-04-28,Saudi Arabia,Najran,1,0,0,37,0,31
2020-04-28,Saudi Arabia,Northern Borders,0,0,1,28,0,7
2020-04-28,Saudi Arabia,Hail,0,0,0,29,0,2
2020-04-28,Saudi Arabia,Al Jawf,3,0,1,21,0,4
2020-04-29,Saudi Arabia,Eastern Region,212,0,6,3447,12,583
2020-04-29,Saudi Arabia,Ar Riyad,458,1,33,4373,7,893
2020-04-29,Saudi Arabia,Makkah Al Mukarramah,538,4,112,9746,106,1162
2020-04-29,Saudi Arabia,Jazan,0,0,1,390,1,29
2020-04-29,Saudi Arabia,Aseer,1,0,1,166,1,84
2020-04-29,Saudi Arabia,Al Madinah Al Munawwarah,119,0,42,3937,32,260
2020-04-29,Saudi Arabia,Al Bahah,1,0,0,52,0,34
2020-04-29,Saudi Arabia,Tabuk,6,0,10,240,1,43
2020-04-29,Saudi Arabia,Al Qaseem,12,0,3,283,2,29
2020-04-29,Saudi Arabia,Najran,0,0,0,37,0,31
2020-04-29,Saudi Arabia,Northern Borders,1,0,0,29,0,7
2020-04-29,Saudi Arabia,Hail,2,0,0,31,0,2
2020-04-29,Saudi Arabia,Al Jawf,1,0,2,22,0,6
2020-04-30,Saudi Arabia,Eastern Region,344,0,24,3791,12,607
2020-04-30,Saudi Arabia,Ar Riyad,311,0,290,4684,7,1183
2020-04-30,Saudi Arabia,Makkah Al Mukarramah,377,7,22,10123,113,1184
2020-04-30,Saudi Arabia,Jazan,37,0,0,427,1,29
2020-04-30,Saudi Arabia,Aseer,0,0,3,166,1,87
2020-04-30,Saudi Arabia,Al Madinah Al Munawwarah,246,0,53,4183,32,313
2020-04-30,Saudi Arabia,Al Bahah,6,0,0,58,0,34
2020-04-30,Saudi Arabia,Tabuk,7,0,0,247,1,43
2020-04-30,Saudi Arabia,Al Qaseem,12,0,0,295,2,29
2020-04-30,Saudi Arabia,Najran,0,0,0,37,0,31
2020-04-30,Saudi Arabia,Northern Borders,2,0,0,31,0,7
2020-04-30,Saudi Arabia,Hail,2,0,0,33,0,2
2020-04-30,Saudi Arabia,Al Jawf,0,0,0,22,0,6
2020-05-01,Saudi Arabia,Eastern Region,369,0,28,4160,12,635
2020-05-01,Saudi Arabia,Ar Riyad,186,0,28,4870,7,1211
2020-05-01,Saudi Arabia,Makkah Al Mukarramah,505,7,93,10628,120,1277
2020-05-01,Saudi Arabia,Jazan,6,0,0,433,1,29
2020-05-01,Saudi Arabia,Aseer,26,0,2,192,1,89
2020-05-01,Saudi Arabia,Al Madinah Al Munawwarah,249,0,0,4432,32,313
2020-05-01,Saudi Arabia,Al Bahah,3,0,0,61,0,34
2020-05-01,Saudi Arabia,Tabuk,0,0,59,247,1,102
2020-05-01,Saudi Arabia,Al Qaseem,17,0,0,312,2,29
2020-05-01,Saudi Arabia,Najran,0,0,0,37,0,31
2020-05-01,Saudi Arabia,Northern Borders,1,0,0,32,0,7
2020-05-01,Saudi Arabia,Hail,0,0,0,33,0,2
2020-05-01,Saudi Arabia,Al Jawf,0,0,0,22,0,6
2020-05-02,Saudi Arabia,Eastern Region,587,1,69,4747,13,704
2020-05-02,Saudi Arabia,Ar Riyad,135,1,41,5005,8,1252
2020-05-02,Saudi Arabia,Makkah Al Mukarramah,536,5,200,11164,125,1477
2020-05-02,Saudi Arabia,Jazan,111,0,0,544,1,29
2020-05-02,Saudi Arabia,Aseer,22,0,7,214,1,96
2020-05-02,Saudi Arabia,Al Madinah Al Munawwarah,143,1,33,4575,33,346
2020-05-02,Saudi Arabia,Al Bahah,13,0,0,74,0,34
2020-05-02,Saudi Arabia,Tabuk,0,0,0,247,1,102
2020-05-02,Saudi Arabia,Al Qaseem,5,0,19,317,2,48
2020-05-02,Saudi Arabia,Najran,0,0,0,37,0,31
2020-05-02,Saudi Arabia,Northern Borders,0,0,0,32,0,7
2020-05-02,Saudi Arabia,Hail,0,0,0,33,0,2
2020-05-02,Saudi Arabia,Al Jawf,0,0,0,22,0,6
2020-05-03,Saudi Arabia,Eastern Region,672,0,78,5419,13,782
2020-05-03,Saudi Arabia,Ar Riyad,147,0,75,5152,8,1327
2020-05-03,Saudi Arabia,Makkah Al Mukarramah,578,7,174,11742,132,1651
2020-05-03,Saudi Arabia,Jazan,55,0,0,599,1,29
2020-05-03,Saudi Arabia,Aseer,8,0,3,222,1,99
2020-05-03,Saudi Arabia,Al Madinah Al Munawwarah,162,0,8,4737,33,354
2020-05-03,Saudi Arabia,Al Bahah,0,0,0,74,0,34
2020-05-03,Saudi Arabia,Tabuk,4,0,0,251,1,102
2020-05-03,Saudi Arabia,Al Qaseem,5,0,0,322,2,48
2020-05-03,Saudi Arabia,Najran,1,0,2,38,0,33
2020-05-03,Saudi Arabia,Northern Borders,4,0,2,36,0,9
2020-05-03,Saudi Arabia,Hail,1,0,0,34,0,2
2020-05-03,Saudi Arabia,Al Jawf,8,0,0,30,0,6
2020-05-04,Saudi Arabia,Eastern Region,477,0,156,5896,13,938
2020-05-04,Saudi Arabia,Ar Riyad,251,1,80,5403,9,1407
2020-05-04,Saudi Arabia,Makkah Al Mukarramah,795,6,582,12537,138,2233
2020-05-04,Saudi Arabia,Jazan,14,0,0,613,1,29
2020-05-04,Saudi Arabia,Aseer,12,0,8,234,1,107
2020-05-04,Saudi Arabia,Al Madinah Al Munawwarah,27,1,105,4764,34,459
2020-05-04,Saudi Arabia,Al Bahah,1,0,0,75,0,34
2020-05-04,Saudi Arabia,Tabuk,9,0,0,260,1,102
2020-05-04,Saudi Arabia,Al Qaseem,9,1,13,331,3,61
2020-05-04,Saudi Arabia,Najran,0,0,0,38,0,33
2020-05-04,Saudi Arabia,Northern Borders,0,0,4,36,0,13
2020-05-04,Saudi Arabia,Hail,0,0,7,34,0,9
2020-05-04,Saudi Arabia,Al Jawf,0,0,0,30,0,6
2020-05-05,Saudi Arabia,Eastern Region,275,0,95,6171,13,1033
2020-05-05,Saudi Arabia,Ar Riyad,175,1,464,5578,10,1871
2020-05-05,Saudi Arabia,Makkah Al Mukarramah,810,7,459,13347,145,2692
2020-05-05,Saudi Arabia,Jazan,34,0,0,647,1,29
2020-05-05,Saudi Arabia,Aseer,27,0,6,261,1,113
2020-05-05,Saudi Arabia,Al Madinah Al Munawwarah,314,1,286,5078,35,745
2020-05-05,Saudi Arabia,Al Bahah,0,0,0,75,0,34
2020-05-05,Saudi Arabia,Tabuk,40,0,19,300,1,121
2020-05-05,Saudi Arabia,Al Qaseem,7,0,13,338,3,74
2020-05-05,Saudi Arabia,Najran,0,0,2,38,0,35
2020-05-05,Saudi Arabia,Northern Borders,4,0,8,40,0,21
2020-05-05,Saudi Arabia,Hail,1,0,0,35,0,9
2020-05-05,Saudi Arabia,Al Jawf,0,0,0,30,0,6
2020-05-06,Saudi Arabia,Eastern Region,456,1,36,6627,14,1069
2020-05-06,Saudi Arabia,Ar Riyad,210,1,87,5788,11,1958
2020-05-06,Saudi Arabia,Makkah Al Mukarramah,615,7,577,13962,152,3269
2020-05-06,Saudi Arabia,Jazan,27,0,0,674,1,29
2020-05-06,Saudi Arabia,Aseer,4,0,0,265,1,113
2020-05-06,Saudi Arabia,Al Madinah Al Munawwarah,446,1,299,5524,36,1044
2020-05-06,Saudi Arabia,Al Bahah,0,0,0,75,0,34
2020-05-06,Saudi Arabia,Tabuk,16,0,0,316,1,121
2020-05-06,Saudi Arabia,Al Qaseem,15,0,16,353,3,90
2020-05-06,Saudi Arabia,Najran,0,0,0,38,0,35
2020-05-06,Saudi Arabia,Northern Borders,0,0,0,40,0,21
2020-05-06,Saudi Arabia,Hail,0,0,0,35,0,9
2020-05-06,Saudi Arabia,Al Jawf,4,0,0,34,0,6
2020-05-07,Saudi Arabia,Eastern Region,372,0,103,6999,14,1172
2020-05-07,Saudi Arabia,Ar Riyad,162,1,174,5950,12,2132
2020-05-07,Saudi Arabia,Makkah Al Mukarramah,703,8,819,14665,160,4088
2020-05-07,Saudi Arabia,Jazan,77,0,30,751,1,59
2020-05-07,Saudi Arabia,Aseer,31,0,3,296,1,116
2020-05-07,Saudi Arabia,Al Madinah Al Munawwarah,340,1,163,5864,37,1207
2020-05-07,Saudi Arabia,Al Bahah,2,0,14,77,0,48
2020-05-07,Saudi Arabia,Tabuk,10,0,7,326,1,128
2020-05-07,Saudi Arabia,Al Qaseem,3,0,1,356,3,91
2020-05-07,Saudi Arabia,Najran,0,0,0,38,0,35
2020-05-07,Saudi Arabia,Northern Borders,1,0,0,41,0,21
2020-05-07,Saudi Arabia,Hail,0,0,0,35,0,9
2020-05-07,Saudi Arabia,Al Jawf,0,0,8,34,0,14
2020-05-08,Saudi Arabia,Eastern Region,305,1,118,7304,15,1290
2020-05-08,Saudi Arabia,Ar Riyad,360,1,0,6310,13,2132
2020-05-08,Saudi Arabia,Makkah Al Mukarramah,823,8,617,15488,168,4705
2020-05-08,Saudi Arabia,Jazan,6,0,128,757,1,187
2020-05-08,Saudi Arabia,Aseer,12,0,20,308,1,136
2020-05-08,Saudi Arabia,Al Madinah Al Munawwarah,120,0,109,5984,37,1316
2020-05-08,Saudi Arabia,Al Bahah,1,0,0,78,0,48
2020-05-08,Saudi Arabia,Tabuk,12,0,0,338,1,128
2020-05-08,Saudi Arabia,Al Qaseem,22,0,22,378,3,113
2020-05-08,Saudi Arabia,Najran,0,0,0,38,0,35
2020-05-08,Saudi Arabia,Northern Borders,38,0,4,79,0,25
2020-05-08,Saudi Arabia,Hail,1,0,3,36,0,12
2020-05-08,Saudi Arabia,Al Jawf,4,0,3,38,0,17
2020-05-09,Saudi Arabia,Eastern Region,238,0,378,7542,15,1668
2020-05-09,Saudi Arabia,Ar Riyad,397,2,310,6707,15,2442
2020-05-09,Saudi Arabia,Makkah Al Mukarramah,935,5,494,16423,173,5199
2020-05-09,Saudi Arabia,Jazan,29,0,0,786,1,187
2020-05-09,Saudi Arabia,Aseer,16,0,26,324,1,162
